classname ; cbo ; dit ; fanIn ; fanOut ; lcom ; noc ; numberOfAttributes ; numberOfAttributesInherited ; numberOfLinesOfCode ; numberOfMethods ; numberOfMethodsInherited ; numberOfPrivateAttributes ; numberOfPrivateMethods ; numberOfPublicAttributes ; numberOfPublicMethods ; rfc ; wmc ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::apache::lucene::search::MultiPhraseQuery ; 21 ; 2 ; 12 ; 10 ; 105 ; 0 ; 4 ; 0 ; 140.0 ; 15.0 ; 39 ; 4 ; 3 ; 0.0 ; 11 ; 75.0 ; 42.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::FieldNormModifier ; 11 ; 1 ; 1 ; 10 ; 3 ; 0 ; 2 ; 0 ; 86.0 ; 3.0 ; 9 ; 2 ; 0 ; 0.0 ; 3 ; 46.0 ; 18.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::nl::WordlistLoader ; 3 ; 1 ; 0 ; 3 ; 3 ; 0 ; 0 ; 0 ; 51.0 ; 3.0 ; 9 ; 0 ; 1 ; 0.0 ; 2 ; 19.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::BitUtil ; 1 ; 1 ; 1 ; 0 ; 55 ; 0 ; 1 ; 0 ; 686.0 ; 11.0 ; 9 ; 0 ; 0 ; 0.0 ; 11 ; 36.0 ; 42.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::miscellaneous::SingleTokenTokenStream ; 4 ; 2 ; 4 ; 0 ; 10 ; 0 ; 2 ; 0 ; 21.0 ; 5.0 ; 13 ; 2 ; 0 ; 0.0 ; 5 ; 9.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::spell::LevensteinDistance ; 2 ; 1 ; 1 ; 1 ; 1 ; 0 ; 0 ; 0 ; 71.0 ; 2.0 ; 10 ; 0 ; 0 ; 0.0 ; 2 ; 7.0 ; 8.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::miscellaneous::EmptyTokenStream ; 2 ; 2 ; 2 ; 0 ; 1 ; 0 ; 0 ; 0 ; 4.0 ; 2.0 ; 13 ; 0 ; 0 ; 0.0 ; 2 ; 2.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::ToStringUtils ; 18 ; 1 ; 17 ; 1 ; 0 ; 0 ; 0 ; 0 ; 5.0 ; 1.0 ; 9 ; 0 ; 0 ; 0.0 ; 1 ; 2.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::FreqProxFieldMergeState ; 4 ; 1 ; 1 ; 3 ; 3 ; 0 ; 12 ; 0 ; 56.0 ; 3.0 ; 9 ; 2 ; 0 ; 10.0 ; 2 ; 10.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::instantiated::InstantiatedTermDocumentInformation ; 9 ; 1 ; 9 ; 0 ; 45 ; 0 ; 9 ; 0 ; 33.0 ; 10.0 ; 18 ; 6 ; 0 ; 0.0 ; 6 ; 10.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::WhitespaceAnalyzer ; 74 ; 2 ; 71 ; 3 ; 3 ; 0 ; 0 ; 0 ; 12.0 ; 3.0 ; 15 ; 0 ; 0 ; 0.0 ; 3 ; 8.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::SpanQueryFilter ; 7 ; 3 ; 1 ; 6 ; 21 ; 0 ; 1 ; 0 ; 40.0 ; 7.0 ; 22 ; 0 ; 0 ; 0.0 ; 7 ; 24.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::instantiated::FieldSettings ; 6 ; 1 ; 3 ; 3 ; 6 ; 0 ; 1 ; 0 ; 55.0 ; 4.0 ; 9 ; 1 ; 0 ; 0.0 ; 0 ; 13.0 ; 16.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::MultipleTermPositions ; 6 ; 2 ; 1 ; 5 ; 66 ; 0 ; 4 ; 0 ; 74.0 ; 12.0 ; 20 ; 4 ; 0 ; 0.0 ; 12 ; 49.0 ; 22.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::compound::HyphenationCompoundWordTokenFilter ; 5 ; 4 ; 1 ; 4 ; 3 ; 0 ; 1 ; 10 ; 81.0 ; 3.0 ; 24 ; 1 ; 0 ; 0.0 ; 2 ; 24.0 ; 18.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::demo::html::HTMLParserTokenManager ; 4 ; 1 ; 1 ; 3 ; 1275 ; 0 ; 18 ; 39 ; 1504.0 ; 51.0 ; 9 ; 2 ; 45 ; 7.0 ; 5 ; 238.0 ; 408.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::utils::FileUtils ; 2 ; 1 ; 1 ; 1 ; 0 ; 0 ; 0 ; 0 ; 18.0 ; 1.0 ; 9 ; 0 ; 0 ; 0.0 ; 1 ; 7.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::DocFieldConsumersPerField ; 2 ; 2 ; 1 ; 1 ; 3 ; 0 ; 3 ; 0 ; 16.0 ; 3.0 ; 11 ; 0 ; 0 ; 3.0 ; 3 ; 6.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::BooleanScorer2 ; 10 ; 3 ; 1 ; 9 ; 105 ; 0 ; 8 ; 0 ; 147.0 ; 15.0 ; 17 ; 8 ; 8 ; 0.0 ; 7 ; 72.0 ; 36.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::SearchTravRetTask ; 0 ; 4 ; 0 ; 0 ; 1 ; 0 ; 0 ; 3 ; 6.0 ; 2.0 ; 64 ; 0 ; 0 ; 0.0 ; 2 ; 2.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::NormsWriter ; 5 ; 2 ; 0 ; 5 ; 21 ; 0 ; 2 ; 0 ; 125.0 ; 7.0 ; 14 ; 2 ; 0 ; 0.0 ; 3 ; 37.0 ; 23.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::stats::Report ; 7 ; 1 ; 7 ; 0 ; 10 ; 0 ; 4 ; 0 ; 18.0 ; 5.0 ; 9 ; 4 ; 0 ; 0.0 ; 5 ; 5.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
com::sleepycat::db::DbHandleExtractor ; 0 ; 1 ; 0 ; 0 ; 3 ; 0 ; 0 ; 0 ; 8.0 ; 3.0 ; 9 ; 0 ; 1 ; 0.0 ; 2 ; 3.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::DirectoryIndexReader ; 17 ; 2 ; 4 ; 14 ; 190 ; 2 ; 10 ; 2 ; 295.0 ; 20.0 ; 58 ; 7 ; 0 ; 0.0 ; 9 ; 101.0 ; 54.0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::function::FloatFieldSource ; 4 ; 3 ; 0 ; 4 ; 10 ; 0 ; 1 ; 0 ; 39.0 ; 5.0 ; 31 ; 1 ; 0 ; 0.0 ; 5 ; 13.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::Hit ; 6 ; 1 ; 2 ; 4 ; 28 ; 0 ; 4 ; 0 ; 39.0 ; 8.0 ; 18 ; 4 ; 1 ; 0.0 ; 6 ; 23.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::ByteSliceReader ; 7 ; 2 ; 5 ; 2 ; 55 ; 0 ; 8 ; 0 ; 96.0 ; 11.0 ; 33 ; 0 ; 0 ; 8.0 ; 10 ; 23.0 ; 17.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::fr::ElisionFilter ; 2 ; 3 ; 0 ; 2 ; 3 ; 0 ; 2 ; 1 ; 40.0 ; 3.0 ; 16 ; 2 ; 0 ; 0.0 ; 3 ; 23.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::quality::QualityQuery ; 7 ; 1 ; 6 ; 1 ; 10 ; 0 ; 2 ; 0 ; 25.0 ; 5.0 ; 9 ; 2 ; 0 ; 0.0 ; 5 ; 10.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::DuplicateFilter ; 11 ; 2 ; 2 ; 9 ; 78 ; 0 ; 7 ; 0 ; 143.0 ; 13.0 ; 21 ; 0 ; 2 ; 3.0 ; 11 ; 58.0 ; 36.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::TermVectorAccessor ; 8 ; 1 ; 1 ; 7 ; 3 ; 0 ; 4 ; 0 ; 66.0 ; 3.0 ; 9 ; 4 ; 1 ; 0.0 ; 2 ; 40.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::IndexWriter ; 91 ; 1 ; 66 ; 28 ; 7875 ; 4 ; 59 ; 0 ; 2630.0 ; 126.0 ; 9 ; 45 ; 47 ; 3.0 ; 55 ; 908.0 ; 484.0 ; 9 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::demo::IndexFiles ; 5 ; 1 ; 0 ; 5 ; 3 ; 0 ; 1 ; 0 ; 60.0 ; 3.0 ; 9 ; 0 ; 1 ; 0.0 ; 1 ; 34.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::highlight::DefaultEncoder ; 0 ; 1 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 5.0 ; 2.0 ; 10 ; 0 ; 0 ; 0.0 ; 2 ; 2.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::ISOLatin1AccentFilter ; 4 ; 3 ; 2 ; 2 ; 3 ; 0 ; 2 ; 1 ; 216.0 ; 3.0 ; 16 ; 2 ; 0 ; 0.0 ; 3 ; 8.0 ; 44.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::highlight::WeightedSpanTermExtractor ; 27 ; 1 ; 1 ; 26 ; 55 ; 0 ; 5 ; 0 ; 269.0 ; 11.0 ; 9 ; 5 ; 6 ; 0.0 ; 5 ; 144.0 ; 56.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::OpenBitSetDISI ; 4 ; 3 ; 2 ; 2 ; 10 ; 0 ; 0 ; 2 ; 29.0 ; 5.0 ; 71 ; 0 ; 0 ; 0.0 ; 5 ; 27.0 ; 14.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::parser::ParseException ; 5 ; 1 ; 2 ; 3 ; 3 ; 0 ; 5 ; 0 ; 87.0 ; 3.0 ; 27 ; 0 ; 0 ; 3.0 ; 2 ; 23.0 ; 24.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::shingle::ShingleMatrixFilter ; 10 ; 2 ; 1 ; 9 ; 136 ; 0 ; 17 ; 0 ; 276.0 ; 17.0 ; 13 ; 14 ; 2 ; 3.0 ; 15 ; 118.0 ; 58.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::regexp::RegexpTunnel ; 2 ; 1 ; 1 ; 1 ; 0 ; 0 ; 0 ; 0 ; 4.0 ; 1.0 ; 9 ; 0 ; 0 ; 0.0 ; 1 ; 2.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::memory::SynonymMap ; 9 ; 1 ; 1 ; 8 ; 36 ; 0 ; 3 ; 0 ; 270.0 ; 9.0 ; 9 ; 3 ; 5 ; 0.0 ; 3 ; 100.0 ; 59.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::spell::SuggestWordQueue ; 3 ; 2 ; 1 ; 2 ; 1 ; 0 ; 0 ; 1 ; 9.0 ; 2.0 ; 19 ; 0 ; 0 ; 0.0 ; 0 ; 4.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::builders::TermQueryBuilder ; 4 ; 1 ; 1 ; 3 ; 1 ; 0 ; 0 ; 0 ; 10.0 ; 2.0 ; 10 ; 0 ; 0 ; 0.0 ; 2 ; 8.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::utils::ExtractWikipedia ; 11 ; 1 ; 0 ; 11 ; 15 ; 0 ; 4 ; 0 ; 103.0 ; 6.0 ; 9 ; 1 ; 1 ; 1.0 ; 5 ; 49.0 ; 20.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::tartarus::snowball::ext::ItalianStemmer ; 1 ; 2 ; 0 ; 1 ; 66 ; 0 ; 14 ; 6 ; 924.0 ; 12.0 ; 35 ; 14 ; 11 ; 0.0 ; 1 ; 102.0 ; 164.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::query::QueryAutoStopWordAnalyzer ; 7 ; 2 ; 1 ; 6 ; 6 ; 0 ; 3 ; 0 ; 43.0 ; 4.0 ; 15 ; 0 ; 0 ; 2.0 ; 4 ; 33.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::tartarus::snowball::ext::SwedishStemmer ; 1 ; 2 ; 0 ; 1 ; 15 ; 0 ; 7 ; 6 ; 265.0 ; 6.0 ; 35 ; 7 ; 5 ; 0.0 ; 1 ; 23.0 ; 41.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::ant::IndexTask ; 16 ; 1 ; 1 ; 15 ; 66 ; 0 ; 10 ; 0 ; 199.0 ; 12.0 ; 0 ; 10 ; 1 ; 0.0 ; 11 ; 69.0 ; 29.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::SegmentInfos ; 29 ; 1 ; 19 ; 11 ; 528 ; 0 ; 19 ; 0 ; 306.0 ; 33.0 ; 0 ; 8 ; 2 ; 2.0 ; 27 ; 107.0 ; 53.0 ; 4 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::ParallelMultiSearcher ; 4 ; 4 ; 2 ; 2 ; 6 ; 0 ; 2 ; 0 ; 24.0 ; 4.0 ; 50 ; 2 ; 0 ; 0.0 ; 4 ; 9.0 ; 4.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::CloseReaderTask ; 3 ; 2 ; 0 ; 3 ; 1 ; 0 ; 0 ; 2 ; 11.0 ; 2.0 ; 39 ; 0 ; 0 ; 0.0 ; 2 ; 6.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::SegmentTermDocs ; 8 ; 1 ; 3 ; 5 ; 55 ; 3 ; 16 ; 0 ; 128.0 ; 11.0 ; 16 ; 7 ; 1 ; 2.0 ; 6 ; 39.0 ; 37.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::MultiFieldQueryParser ; 9 ; 2 ; 4 ; 5 ; 28 ; 0 ; 2 ; 56 ; 73.0 ; 8.0 ; 68 ; 0 ; 1 ; 0.0 ; 2 ; 41.0 ; 24.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::AbstractBenchmarker ; 2 ; 1 ; 1 ; 1 ; 0 ; 1 ; 0 ; 0 ; 25.0 ; 1.0 ; 10 ; 0 ; 0 ; 0.0 ; 1 ; 7.0 ; 8.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::precedence::FastCharStream ; 3 ; 1 ; 1 ; 2 ; 91 ; 0 ; 6 ; 0 ; 75.0 ; 14.0 ; 21 ; 0 ; 1 ; 6.0 ; 13 ; 24.0 ; 19.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::MultiTermQuery ; 24 ; 2 ; 13 ; 12 ; 45 ; 5 ; 2 ; 0 ; 76.0 ; 10.0 ; 39 ; 0 ; 0 ; 0.0 ; 8 ; 44.0 ; 20.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::instantiated::InstantiatedIndexWriter ; 27 ; 1 ; 3 ; 25 ; 153 ; 0 ; 10 ; 0 ; 469.0 ; 18.0 ; 9 ; 10 ; 0 ; 0.0 ; 17 ; 277.0 ; 50.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::BooleanClause ; 18 ; 1 ; 16 ; 3 ; 45 ; 0 ; 2 ; 0 ; 37.0 ; 10.0 ; 18 ; 2 ; 0 ; 0.0 ; 10 ; 17.0 ; 14.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::QueryFilter ; 2 ; 3 ; 0 ; 2 ; 3 ; 0 ; 0 ; 2 ; 9.0 ; 3.0 ; 27 ; 0 ; 0 ; 0.0 ; 3 ; 6.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::Tokenizer ; 9 ; 2 ; 8 ; 1 ; 3 ; 10 ; 1 ; 0 ; 9.0 ; 3.0 ; 13 ; 0 ; 0 ; 0.0 ; 2 ; 4.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::RAMFile ; 4 ; 1 ; 4 ; 0 ; 45 ; 1 ; 6 ; 0 ; 41.0 ; 10.0 ; 18 ; 3 ; 0 ; 3.0 ; 0 ; 15.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::feeds::ReutersDocMaker ; 9 ; 2 ; 1 ; 8 ; 10 ; 1 ; 5 ; 11 ; 68.0 ; 5.0 ; 33 ; 5 ; 0 ; 0.0 ; 3 ; 42.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::spell::SpellChecker ; 16 ; 1 ; 3 ; 13 ; 105 ; 0 ; 7 ; 0 ; 176.0 ; 15.0 ; 9 ; 5 ; 6 ; 1.0 ; 9 ; 74.0 ; 48.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::stats::TimeData ; 5 ; 1 ; 2 ; 3 ; 36 ; 0 ; 6 ; 0 ; 42.0 ; 9.0 ; 9 ; 1 ; 0 ; 5.0 ; 8 ; 20.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::payloads::PayloadSpanUtil ; 15 ; 1 ; 1 ; 14 ; 6 ; 0 ; 1 ; 0 ; 117.0 ; 4.0 ; 9 ; 1 ; 2 ; 0.0 ; 2 ; 52.0 ; 27.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::spans::SpanQueue ; 2 ; 2 ; 0 ; 2 ; 1 ; 0 ; 0 ; 1 ; 16.0 ; 2.0 ; 19 ; 0 ; 0 ; 0.0 ; 1 ; 8.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::memory::MemoryIndex ; 11 ; 1 ; 4 ; 9 ; 45 ; 0 ; 8 ; 0 ; 226.0 ; 10.0 ; 18 ; 8 ; 4 ; 0.0 ; 6 ; 84.0 ; 33.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::instantiated::InstantiatedDocument ; 7 ; 1 ; 6 ; 1 ; 21 ; 0 ; 4 ; 0 ; 21.0 ; 7.0 ; 18 ; 4 ; 0 ; 0.0 ; 6 ; 8.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::Sort ; 5 ; 1 ; 3 ; 2 ; 6 ; 0 ; 3 ; 0 ; 20.0 ; 4.0 ; 18 ; 0 ; 0 ; 1.0 ; 4 ; 10.0 ; 6.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::Payload ; 14 ; 1 ; 9 ; 5 ; 55 ; 0 ; 3 ; 0 ; 76.0 ; 11.0 ; 27 ; 0 ; 0 ; 0.0 ; 11 ; 21.0 ; 23.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::SearchTravTask ; 3 ; 3 ; 0 ; 3 ; 36 ; 3 ; 1 ; 2 ; 28.0 ; 9.0 ; 55 ; 0 ; 0 ; 0.0 ; 9 ; 13.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::compound::hyphenation::TernaryTree ; 6 ; 1 ; 1 ; 5 ; 153 ; 1 ; 9 ; 0 ; 267.0 ; 18.0 ; 27 ; 0 ; 3 ; 0.0 ; 12 ; 73.0 ; 44.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::ru::RussianAnalyzer ; 6 ; 2 ; 1 ; 5 ; 3 ; 0 ; 32 ; 0 ; 26.0 ; 3.0 ; 15 ; 32 ; 1 ; 0.0 ; 2 ; 12.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::LowerCaseTokenizer ; 9 ; 5 ; 8 ; 1 ; 1 ; 0 ; 0 ; 1 ; 6.0 ; 2.0 ; 23 ; 0 ; 0 ; 0.0 ; 1 ; 3.0 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::highlight::QueryTermExtractor ; 8 ; 1 ; 0 ; 8 ; 6 ; 0 ; 0 ; 0 ; 61.0 ; 4.0 ; 9 ; 0 ; 3 ; 0.0 ; 1 ; 27.0 ; 14.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::tartarus::snowball::ext::HungarianStemmer ; 1 ; 2 ; 0 ; 1 ; 120 ; 0 ; 14 ; 6 ; 907.0 ; 16.0 ; 35 ; 14 ; 15 ; 0.0 ; 1 ; 138.0 ; 171.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::highlight::SimpleHTMLEncoder ; 3 ; 1 ; 1 ; 2 ; 3 ; 0 ; 0 ; 0 ; 49.0 ; 3.0 ; 10 ; 0 ; 0 ; 0.0 ; 3 ; 17.0 ; 11.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::PrefixQuery ; 13 ; 3 ; 6 ; 7 ; 10 ; 0 ; 1 ; 2 ; 25.0 ; 5.0 ; 49 ; 1 ; 0 ; 0.0 ; 4 ; 19.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::standard::StandardAnalyzer ; 12 ; 2 ; 6 ; 6 ; 36 ; 0 ; 6 ; 0 ; 48.0 ; 9.0 ; 15 ; 4 ; 0 ; 0.0 ; 9 ; 24.0 ; 10.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::document::FieldSelectorResult ; 1 ; 1 ; 1 ; 0 ; 3 ; 0 ; 8 ; 0 ; 16.0 ; 3.0 ; 18 ; 1 ; 1 ; 0.0 ; 2 ; 5.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::TopFieldDocs ; 1 ; 2 ; 1 ; 0 ; 0 ; 0 ; 1 ; 2 ; 4.0 ; 1.0 ; 21 ; 0 ; 0 ; 1.0 ; 0 ; 1.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::BufferedDeletes ; 4 ; 1 ; 1 ; 3 ; 6 ; 0 ; 4 ; 0 ; 71.0 ; 4.0 ; 9 ; 0 ; 0 ; 4.0 ; 0 ; 47.0 ; 15.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::IntBlockPool ; 4 ; 1 ; 2 ; 2 ; 3 ; 0 ; 7 ; 0 ; 29.0 ; 3.0 ; 9 ; 1 ; 0 ; 6.0 ; 3 ; 6.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::ar::ArabicLetterTokenizer ; 5 ; 5 ; 3 ; 2 ; 1 ; 0 ; 0 ; 1 ; 6.0 ; 2.0 ; 23 ; 0 ; 0 ; 0.0 ; 1 ; 4.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::SampleComparable ; 5 ; 1 ; 1 ; 4 ; 6 ; 0 ; 2 ; 0 ; 86.0 ; 4.0 ; 18 ; 0 ; 0 ; 2.0 ; 4 ; 12.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::Searcher ; 38 ; 2 ; 38 ; 1 ; 55 ; 3 ; 1 ; 0 ; 16.0 ; 11.0 ; 26 ; 1 ; 0 ; 0.0 ; 10 ; 13.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::InvertedDocEndConsumerPerThread ; 2 ; 1 ; 2 ; 0 ; 6 ; 1 ; 0 ; 0 ; 0.0 ; 4.0 ; 9 ; 0 ; 0 ; 0.0 ; 0 ; 4.0 ; 0.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::LengthFilter ; 3 ; 3 ; 1 ; 2 ; 1 ; 0 ; 2 ; 1 ; 19.0 ; 2.0 ; 16 ; 0 ; 0 ; 2.0 ; 2 ; 4.0 ; 5.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::PhraseQueue ; 2 ; 2 ; 1 ; 1 ; 1 ; 0 ; 0 ; 1 ; 16.0 ; 2.0 ; 19 ; 0 ; 0 ; 0.0 ; 0 ; 3.0 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::GCJTermDocs ; 1 ; 2 ; 1 ; 0 ; 1 ; 0 ; 0 ; 9 ; 3.0 ; 2.0 ; 26 ; 0 ; 0 ; 0.0 ; 2 ; 2.0 ; 1.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::regex::JakartaRegexpCapabilities ; 4 ; 1 ; 1 ; 3 ; 15 ; 0 ; 1 ; 0 ; 23.0 ; 6.0 ; 12 ; 1 ; 0 ; 0.0 ; 6 ; 14.0 ; 12.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::DOMUtils ; 29 ; 1 ; 20 ; 9 ; 91 ; 0 ; 0 ; 0 ; 166.0 ; 14.0 ; 9 ; 0 ; 1 ; 0.0 ; 13 ; 71.0 ; 39.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::cache::SimpleMapCache ; 1 ; 2 ; 1 ; 1 ; 21 ; 2 ; 1 ; 0 ; 21.0 ; 7.0 ; 15 ; 0 ; 0 ; 1.0 ; 6 ; 12.0 ; 7.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::de::GermanAnalyzer ; 4 ; 2 ; 0 ; 4 ; 3 ; 0 ; 3 ; 0 ; 14.0 ; 3.0 ; 15 ; 2 ; 0 ; 0.0 ; 3 ; 10.0 ; 3.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
